id,name,slug,url
63529c4eb75d6b3dbdc8e21f,Commune de Lamotte-Beuvron,commune-de-lamotte-beuvron,http://www.data.gouv.fr/fr/organizations/commune-de-lamotte-beuvron/
63529737b37f7c530eba2af9,Communauté d'Agglomération de Bastia,communaute-dagglomeration-de-bastia,http://www.data.gouv.fr/fr/organizations/communaute-dagglomeration-de-bastia/
63528e8b4552ef64e58b5961,Commune de JONZAC,commune-de-jonzac,http://www.data.gouv.fr/fr/organizations/commune-de-jonzac/
635260f0a8466691ec8c5a6f,Communauté de communes Retz-en-Valois,communaute-de-communes-retz-en-valois,http://www.data.gouv.fr/fr/organizations/communaute-de-communes-retz-en-valois/
63525214633d2b29f14a6542,COMMUNE DE MOUTIERS-LES-MAUXFAITS,commune-de-moutiers-les-mauxfaits,http://www.data.gouv.fr/fr/organizations/commune-de-moutiers-les-mauxfaits/
63524e17a6a5d420069848c6,COMMUNAUTE DE COMMUNES DE GEMOZAC ET DE LA SAINTONGE VITICOLE,communaute-de-communes-de-gemozac-et-de-la-saintonge-viticole,http://www.data.gouv.fr/fr/organizations/communaute-de-communes-de-gemozac-et-de-la-saintonge-viticole/
63524c4903dd15b7ddc5ee8d,COMMUNE DE CORENC,commune-de-corenc,http://www.data.gouv.fr/fr/organizations/commune-de-corenc/
635249ae9a19adc315566b84,COMMUNE DE LA COPECHAGNIERE,commune-de-la-copechagniere,http://www.data.gouv.fr/fr/organizations/commune-de-la-copechagniere/
63524925f32546adb0e20c96,Commune de Frotey-lès-Vesoul,commune-de-frotey-les-vesoul,http://www.data.gouv.fr/fr/organizations/commune-de-frotey-les-vesoul/
635247593224b84dc056416d,Communauté de Communes RIVES DE SAONE,communaute-de-communes-rives-de-saone,http://www.data.gouv.fr/fr/organizations/communaute-de-communes-rives-de-saone/
6352431300972ee957c68539,VILLE D'AIZENAY,ville-daizenay,http://www.data.gouv.fr/fr/organizations/ville-daizenay/
635238d6b04c1742cc8b2146,Commune de Bréhal,commune-de-brehal,http://www.data.gouv.fr/fr/organizations/commune-de-brehal/
6352345f87bac80f81520b50,Mairie de Pont de Claix,mairie-de-pont-de-claix,http://www.data.gouv.fr/fr/organizations/mairie-de-pont-de-claix/
635232d6e8fb7137878d7579,syndicat mixte de collecte et de traitement des ordures ménagères de la Région de DE NOGENT LE ROTROU,syndicat-mixte-de-collecte-et-de-traitement-des-ordures-menageres-de-la-region-de-de-nogent-le-rotrou,http://www.data.gouv.fr/fr/organizations/syndicat-mixte-de-collecte-et-de-traitement-des-ordures-menageres-de-la-region-de-de-nogent-le-rotrou/
